Loan,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary,PropOcc,PropState,PropType,Purpose
103469405,273500,793,15.476,0,0,0,1,Primary,MA,CondoLo,Rate/Term
103469422,256000,685,45.061,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103469432,348900,744,20.684,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103469476,349400,754,32.461,0,0,0,1,Primary,VA,SFR_At,Rate/Term
103469480,322620,750,27.449,0,0,0,1,Primary,MA,SFR_Dt,Purchase
103469525,356000,753,23.596,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103469529,186850,686,38.091,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
103469542,212300,736,33.029,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103469549,272000,725,42.843,0,0,1,1,Primary,MO,SFR_Dt,Cashout
103469563,293000,798,50.338,0,1,0,0,NOO,CA,SFR_Dt,Rate/Term
103469607,480000,793,30.286,0,0,0,1,Primary,WA,SFR_At,Purchase
103469697,200000,691,44.442,0,1,1,1,Primary,CA,CondoLo,Cashout
103469724,315300,665,47.667,0,1,1,1,Primary,CA,CondoLo,Cashout
103469751,282900,701,33.579,0,0,0,1,Primary,OH,SFR_Dt,Rate/Term
103469757,115001,751,38.483,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103469790,165000,705,34.382,0,0,1,1,Primary,IN,SFR_Dt,Cashout
103469802,437500,789,42.583,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103469930,435000,738,49.889,0,0,0,1,Primary,NM,SFR_Dt,Purchase
103469955,227300,778,14.622,0,0,0,1,Primary,DC,SFR_At,Rate/Term
103469985,171850,799,25.733,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103470014,337000,770,48.785,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103470020,248000,776,19.211,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103470041,243500,777,24.854,0,0,0,1,Primary,NC,SFR_Dt,Rate/Term
103470049,203000,704,25.861,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
103470060,284800,784,27.946,0,0,1,1,Primary,ID,SFR_Dt,Cashout
103470065,211500,793,23.494,0,0,0,1,Primary,TN,SFR_Dt,Rate/Term
103470066,377500,729,27.21,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103470126,306000,786,40.909,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103470128,337500,788,38.112,0,0,0,1,Primary,HI,SFR_At,Rate/Term
103470168,409500,780,34.291,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103470179,275500,724,23.406,0,0,0,1,Primary,MO,SFR_At,Rate/Term
103470219,353500,801,42.898,0,0,0,1,Primary,MO,SFR_Dt,Rate/Term
103470251,314955,757,40.668,0,0,1,1,Primary,GA,SFR_At,Cashout
103470268,471500,806,39.49,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103470294,265000,782,41.48,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103470299,484350,778,15.623,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103470303,212000,738,50.231,0,0,1,1,Primary,AL,SFR_Dt,Cashout
103470315,255000,732,43.307,0,0,1,1,Primary,NM,SFR_Dt,Cashout
103470375,475000,790,36.929,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103470386,234800,778,31.819,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103470391,237900,773,45.92,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103470396,204000,626,36.696,0,0,1,1,Primary,SC,SFR_At,Cashout
103470400,463500,752,32.682,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103470403,252000,677,33.547,0,0,1,1,Primary,LA,SFR_At,Cashout
103470414,153500,784,43.024,0,0,0,0,Second,FL,SFR_At,Rate/Term
103470416,472000,738,27.548,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103470563,335000,778,39.928,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103470583,410000,717,39.054,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103470608,382000,770,41.352,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103470663,250000,775,30.948,0,0,1,1,Primary,NC,SFR_Dt,Cashout
103470696,232500,764,32.567,0,0,0,0,Second,MO,SFR_Dt,Rate/Term
103470722,295000,822,30.245,0,0,1,1,Primary,VA,SFR_At,Cashout
103470737,256000,639,43.548,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103470753,443000,789,47.566,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103470768,357000,774,48.436,0,0,0,1,Primary,VA,CondoLo,Rate/Term
103470815,442500,770,32.23,0,0,0,1,Primary,VA,SFR_At,Rate/Term
103470828,230000,788,32.227,0,0,1,1,Primary,NC,SFR_Dt,Cashout
103470831,200000,752,42.487,0,0,1,1,Primary,VA,SFR_Dt,Cashout
103470879,226000,768,42.493,0,0,0,1,Primary,FL,SFR_Dt,Rate/Term
103470914,225000,754,30.92,0,0,1,1,Primary,CO,SFR_Dt,Cashout
103470934,288800,700,33.209,0,0,0,1,Primary,NV,SFR_At,Rate/Term
103470939,245000,799,16.464,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103470955,575000,724,50.227,1,1,1,1,Primary,CA,SFR_Dt,Cashout
103470970,300000,772,34.559,0,0,1,1,Primary,TX,SFR_At,Cashout
103470998,260000,797,25.701,0,0,1,1,Primary,PA,SFR_Dt,Cashout
103471015,276000,719,45.475,0,0,1,1,Primary,FL,SFR_Dt,Cashout
103471052,484350,755,48.57,0,0,0,1,Primary,OH,SFR_At,Rate/Term
103471078,268000,746,37.669,0,0,0,1,Primary,NC,SFR_Dt,Rate/Term
103471079,353100,812,32.305,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103471083,295000,770,43.15,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103471086,270000,704,44.03,0,0,1,1,Primary,MI,SFR_Dt,Cashout
103471103,500000,763,31.682,1,1,0,1,Primary,CA,CondoHi,Rate/Term
103471104,202500,753,44.405,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103471235,164000,787,41.726,0,0,0,1,Primary,IL,SFR_At,Rate/Term
103471238,240000,801,35.558,0,0,1,1,Primary,NY,SFR_Dt,Cashout
103471260,398650,709,26.727,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103471273,387000,687,44.424,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103471292,312000,722,31.51,0,0,1,1,Primary,VA,SFR_At,Cashout
103471305,417200,777,43.338,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103471337,296000,756,28.289,0,0,1,1,Primary,PA,SFR_Dt,Cashout
103471416,202500,743,33.173,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103471432,350000,713,48.593,0,0,1,1,Primary,CO,SFR_At,Cashout
103471444,131000,776,34.73,0,0,1,1,Primary,MI,SFR_Dt,Cashout
103471468,240000,768,44.677,0,0,1,1,Primary,IN,SFR_Dt,Cashout
103471508,283300,724,32.063,0,0,0,1,Primary,IN,SFR_At,Rate/Term
103471553,250000,801,34.907,0,0,1,1,Primary,NV,SFR_Dt,Cashout
103471590,178500,727,19.78,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103471599,234300,700,30.185,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103471628,381000,814,17.755,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103471655,280000,763,37.324,0,0,1,1,Primary,RI,SFR_Dt,Cashout
103471660,229700,727,32.635,0,0,0,1,Primary,MD,SFR_At,Rate/Term
103471714,305000,713,44.008,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103471751,227500,804,17.838,0,0,0,0,Second,TN,SFR_Dt,Purchase
103471756,450000,681,39.811,0,0,1,1,Primary,IA,SFR_Dt,Cashout
103471763,297210.97,767,29.36,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103471798,347000,808,30.211,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103471813,294000,664,30.745,0,0,1,0,NOO,IL,2 Unit,Cashout
103471843,332500,770,16.078,0,0,0,1,Primary,NC,SFR_At,Purchase
103471848,192000,773,32.838,0,0,1,1,Primary,TX,SFR_At,Cashout
103471895,326250,801,20.256,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103471914,200001,804,15.89,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103471983,263000,778,40.337,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103472003,300000,799,29.021,0,0,0,1,Primary,PA,SFR_Dt,Rate/Term
103472031,709200,720,25.847,1,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103472064,377000,803,45.48,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103472101,378400,758,33.335,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103472140,312000,750,38.867,0,0,1,1,Primary,OH,SFR_Dt,Cashout
103472151,173129,791,26.422,0,0,1,1,Primary,FL,SFR_At,Cashout
103472213,330000,790,36.251,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
103472218,267000,765,47.891,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103472239,292000,756,47.241,0,0,1,1,Primary,GA,SFR_At,Cashout
103472266,296000,749,34.835,0,0,0,1,Primary,TN,SFR_Dt,Rate/Term
103472268,313000,729,30.223,0,0,1,1,Primary,MO,SFR_At,Cashout
103472282,350000,682,38.941,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103472335,296000,738,42.95,0,0,1,1,Primary,TX,SFR_At,Cashout
103472347,184000,803,43.561,0,0,0,0,Second,FL,SFR_At,Rate/Term
103472351,266617,787,39.11,0,0,0,1,Primary,TN,SFR_At,Purchase
103472366,325000,774,19.629,0,0,1,1,Primary,OR,SFR_Dt,Cashout
103472413,437000,734,21.976,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103472467,266250,779,27.429,0,0,0,0,Second,MN,SFR_At,Purchase
103472520,513000,788,39.31,1,0,0,1,Primary,TN,SFR_At,Rate/Term
103472554,200000,792,20.237,0,0,1,1,Primary,PA,SFR_Dt,Cashout
103472562,614500,710,33.678,0,0,1,1,Primary,NY,3 Unit,Cashout
103472572,452000,798,42.157,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103472575,262000,692,28.047,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
103472626,231000,799,26.956,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103472632,160000,711,47.402,0,0,0,1,Primary,CT,SFR_Dt,Rate/Term
103472637,304100,797,34.512,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103472679,225000,728,29.547,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103472680,355000,813,17.303,0,0,1,1,Primary,DE,SFR_Dt,Cashout
103472728,408750,787,34.373,0,1,0,0,NOO,CA,SFR_Dt,Rate/Term
103472783,301500,754,40.551,0,0,0,0,Second,NV,SFR_Dt,Rate/Term
103472815,388000,769,49.92,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103472850,422250,759,18.45,0,0,0,1,Primary,MA,CondoLo,Purchase
103472867,212800,699,45.136,0,0,1,1,Primary,MD,SFR_Dt,Cashout
103472869,440000,765,35.793,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103472992,282000,799,37.396,0,0,0,1,Primary,UT,SFR_Dt,Rate/Term
103473029,259500,771,49.504,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103473042,334090,722,33.402,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103473045,289000,709,29.517,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103473054,435500,784,21.999,0,0,0,1,Primary,NV,SFR_Dt,Rate/Term
103473075,231300,768,34.162,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103473089,230000,764,17.254,0,0,1,1,Primary,UT,SFR_At,Cashout
103473098,232800,761,35.435,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
103473128,236000,761,38.737,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
103473155,297600,703,40.022,0,1,1,1,Primary,CA,SFR_At,Cashout
103473177,187500,769,25.531,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103473189,377500,798,44.964,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103473205,580000,797,39.557,1,1,1,1,Primary,CA,SFR_Dt,Cashout
103473209,294800,782,39.499,0,0,1,1,Primary,SC,SFR_At,Cashout
103473223,273000,660,20.074,0,0,1,1,Primary,HI,SFR_Dt,Cashout
103473235,450000,791,43.915,0,1,1,0,NOO,CA,SFR_At,Cashout
103473251,655000,747,50.151,1,1,1,1,Primary,CA,SFR_At,Cashout
103473282,250000,698,40.355,0,0,1,1,Primary,NV,SFR_At,Cashout
103473309,100000,802,31.418,0,0,1,1,Primary,NC,SFR_Dt,Cashout
103473319,157000,731,45.114,0,0,1,0,NOO,AZ,SFR_At,Cashout
103473333,191250,667,27.495,0,0,1,1,Primary,MT,SFR_Dt,Cashout
103473348,314000,767,27.545,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103473391,281000,712,29.401,0,0,1,1,Primary,MA,2 Unit,Cashout
103473410,239000,775,37.823,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103473466,164000,774,24.124,0,0,1,1,Primary,MI,SFR_Dt,Cashout
103473472,122400,708,47.462,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103473497,179000,792,43.69,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103473534,325300,749,20.694,0,0,1,1,Primary,MN,SFR_Dt,Cashout
103473540,256500,791,31.117,0,0,0,1,Primary,SC,SFR_At,Rate/Term
103473554,378000,775,31.667,0,1,1,1,Primary,CA,SFR_At,Cashout
103473577,357000,767,41.391,0,0,0,1,Primary,CT,SFR_Dt,Rate/Term
103473620,330000,769,37.22,0,1,1,1,Primary,CA,SFR_At,Cashout
103473628,428000,727,27.843,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103473640,216500,756,23.11,0,0,0,1,Primary,UT,SFR_Dt,Rate/Term
103473700,157000,750,42.478,0,0,1,1,Primary,MO,SFR_Dt,Cashout
103473724,248000,773,30.923,0,0,1,1,Primary,GA,SFR_Dt,Cashout
103473734,242000,734,30.869,0,0,0,1,Primary,WV,SFR_Dt,Rate/Term
103473735,230000,792,25.292,0,0,1,1,Primary,VA,SFR_At,Cashout
103473757,285000,744,43.643,0,0,1,1,Primary,CO,SFR_At,Cashout
103473766,317600,800,33.36,0,0,0,1,Primary,MI,SFR_At,Rate/Term
103473768,348800,733,37.593,0,0,1,1,Primary,CT,SFR_Dt,Cashout
103473787,564500,813,29.857,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103473869,388632,752,35.054,0,0,0,1,Primary,TX,SFR_At,Purchase
103473906,285000,691,32.07,0,0,1,1,Primary,ID,SFR_At,Cashout
103473918,278000,772,39.203,0,0,1,1,Primary,FL,SFR_At,Cashout
103473919,440000,664,24.265,0,0,0,1,Primary,KS,SFR_At,Rate/Term
103473927,228095,793,38.137,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103473953,292440,711,45.17,0,0,0,1,Primary,SC,SFR_At,Rate/Term
103473959,400000,802,13.749,0,0,1,1,Primary,NC,SFR_At,Cashout
103473999,230250,750,31.28,0,0,0,1,Primary,WV,SFR_At,Rate/Term
103474011,448500,774,38.851,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103474098,375000,712,31.74,0,0,1,1,Primary,NM,SFR_Dt,Cashout
103474166,340000,693,44.445,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103474174,280000,766,25.003,0,0,1,1,Primary,DE,SFR_At,Cashout
103474206,228960,809,33.307,0,0,0,1,Primary,OK,SFR_At,Purchase
103474229,328000,774,12.817,0,0,1,1,Primary,UT,SFR_Dt,Cashout
103474245,287000,812,46.748,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103474259,220000,797,24.4,0,0,0,1,Primary,MO,SFR_Dt,Rate/Term
103474263,174750,771,20.269,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103474279,250000,713,45.529,0,1,1,1,Primary,CA,SFR_At,Cashout
103474304,247200,766,21.12,0,0,0,1,Primary,GA,SFR_Dt,Purchase
103474318,456000,721,35.126,0,0,1,1,Primary,CO,SFR_Dt,Cashout
103474339,715000,771,46.389,1,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103474347,324700,772,44.216,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103474372,407500,782,43.875,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103474404,379000,807,19.437,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103474408,244000,725,35.343,0,0,1,1,Primary,FL,SFR_Dt,Cashout
103474417,241000,735,31.88,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103474437,137000,792,47.546,0,0,0,1,Primary,MO,SFR_Dt,Rate/Term
103474445,347000,693,34.331,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103474493,112800,809,21.288,0,0,0,1,Primary,MN,CondoLo,Rate/Term
103474499,468000,722,15.212,0,0,1,1,Primary,NV,SFR_At,Cashout
103474524,468000,720,33.565,0,0,0,1,Primary,NV,SFR_Dt,Rate/Term
103474564,208000,679,41.931,0,0,1,1,Primary,FL,SFR_Dt,Cashout
103474575,605500,769,40.984,1,1,0,1,Primary,CA,SFR_At,Rate/Term
103474626,376850,799,44.412,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103474648,288750,680,31.785,0,0,0,1,Primary,VA,SFR_At,Rate/Term
103474661,378000,796,38.432,0,1,0,1,Primary,CA,Det Condo,Rate/Term
103474690,262500,781,47.59,0,0,0,1,Primary,IN,SFR_At,Rate/Term
103474691,213000,635,29.793,0,0,1,1,Primary,CO,SFR_Dt,Cashout
103474713,494900,807,39.865,1,1,0,1,Primary,CA,CondoLo,Purchase
103474742,234900,787,20.267,0,0,0,1,Primary,FL,SFR_At,Purchase
103474746,262000,746,38.919,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103474773,289575,810,37.767,0,0,0,1,Primary,MO,SFR_At,Rate/Term
103474781,276000,792,36.084,0,0,0,1,Primary,OR,SFR_Dt,Rate/Term
103474792,288000,731,41.902,0,0,0,1,Primary,CO,SFR_At,Rate/Term
103474799,290000,798,26.424,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103474880,264000,773,42.026,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103474908,726525,777,28.697,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103474928,540500,693,48.936,1,0,0,1,Primary,VA,SFR_At,Rate/Term
103474935,222000,776,49.426,0,0,0,1,Primary,NC,SFR_Dt,Rate/Term
103474954,392000,774,43.587,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103474985,223000,759,49.035,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
103474990,357000,788,26.984,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
103475019,225700,806,29.64,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103475031,236000,774,47.63,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103475045,267500,744,35.621,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103475047,346750,806,16.537,0,0,0,1,Primary,NM,SFR_Dt,Purchase
103475066,151400,686,34.493,0,0,0,1,Primary,SC,SFR_At,Rate/Term
103475087,232000,806,47.582,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
103475099,228000,731,44.266,0,0,1,1,Primary,MN,SFR_Dt,Cashout
103475152,264000,723,44.465,0,0,1,1,Primary,NV,SFR_At,Cashout
103475159,476250,704,38.028,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103475208,552440,797,28.884,1,0,0,1,Primary,WA,SFR_At,Rate/Term
103475217,293000,700,18.647,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103475235,315000,678,34.094,0,0,1,1,Primary,MN,SFR_Dt,Cashout
103475283,178000,767,35.951,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103475356,175300,732,37.86,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103475390,246700,741,14.661,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103475397,155600,764,28.794,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
103475407,177000,816,33.486,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103475418,170000,817,34.504,0,0,0,1,Primary,FL,SFR_Dt,Rate/Term
103475441,264000,764,36.107,0,0,0,1,Primary,FL,CondoHi,Rate/Term
103475452,280900,799,20.367,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103475470,203000,787,15.784,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103475496,169000,767,11.877,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103475534,104000,690,38.482,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103475557,218000,777,42.092,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
103475590,584000,745,34.458,1,1,0,0,NOO,CA,CondoLo,Rate/Term
103475612,200675,735,49.992,0,0,1,1,Primary,AZ,SFR_At,Cashout
103475618,242250,778,43.437,0,0,0,1,Primary,PA,SFR_Dt,Rate/Term
103475621,100000,793,28.355,0,0,1,1,Primary,NY,SFR_Dt,Cashout
103475630,200001,660,35.724,0,0,1,1,Primary,GA,SFR_Dt,Cashout
103475637,267000,690,25.082,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103475653,659900,684,37.072,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103475668,305900,711,35.906,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103475683,252000,753,41.373,0,0,0,1,Primary,PA,SFR_At,Rate/Term
103475714,183000,792,19.287,0,0,1,1,Primary,PA,SFR_Dt,Cashout
103475728,279446,803,41.323,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
103475750,123500,621,40.854,0,0,1,1,Primary,TX,SFR_At,Cashout
103475761,415000,750,41.089,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103475762,423750,746,41.465,0,0,0,1,Primary,NJ,CondoLo,Rate/Term
103475834,336400,778,17.673,0,0,0,1,Primary,WV,SFR_At,Rate/Term
103475873,343000,803,32.096,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103475880,372000,725,22.695,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103475883,261000,726,27.734,0,0,0,1,Primary,VA,SFR_At,Purchase
103475921,234500,723,43.175,0,0,0,1,Primary,WV,SFR_At,Rate/Term
103475973,584000,741,41.382,1,1,0,1,Primary,CA,SFR_At,Rate/Term
103475977,363000,788,14.234,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103475988,190400,693,44.33,0,0,1,1,Primary,KS,SFR_Dt,Cashout
103476008,200000,777,44.176,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103476022,427000,711,44.033,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103476024,371100,759,37.296,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103476061,324500,773,42.293,0,0,0,1,Primary,WA,SFR_At,Rate/Term
103476077,368100,801,25.47,0,0,0,1,Primary,OR,SFR_Dt,Rate/Term
103476172,414000,801,27.341,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103476201,233600,777,33.189,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103476207,238000,718,27.902,0,0,1,1,Primary,FL,SFR_At,Cashout
103476211,265000,774,43.69,0,0,1,1,Primary,NV,SFR_At,Cashout
103476229,353000,760,39.542,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103476269,270300,774,32.882,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103476290,190200,781,18.178,0,0,0,1,Primary,IN,SFR_Dt,Rate/Term
103476310,384750,712,26.108,0,0,0,1,Primary,MD,SFR_At,Rate/Term
103476320,295000,800,46.745,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103476333,385000,808,34.77,0,0,0,1,Primary,OH,CondoMid,Rate/Term
103476338,192600,770,34.728,0,0,0,1,Primary,ID,SFR_Dt,Rate/Term
103476363,218400,791,24.952,0,0,0,1,Primary,MO,SFR_Dt,Rate/Term
103476379,272000,713,30.902,0,1,1,1,Primary,CA,SFR_At,Cashout
103476388,258500,742,45.226,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103476469,325000,713,35.348,0,0,1,1,Primary,CO,SFR_Dt,Cashout
103476477,202500,801,39.24,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103476507,219000,799,44.346,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103476552,332000,726,43.858,0,0,1,1,Primary,NV,SFR_At,Cashout
103476564,227000,751,35.513,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103476565,223000,765,31.902,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103476607,265000,719,32.987,0,0,1,1,Primary,OH,SFR_At,Cashout
103476617,223000,730,44.188,0,0,1,1,Primary,MD,SFR_Dt,Cashout
103476630,229000,752,49.491,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103476639,345300,784,35.66,0,0,1,1,Primary,UT,SFR_Dt,Cashout
103476643,400001,746,29.399,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103476646,196910,770,43.88,0,0,0,1,Primary,TX,SFR_Dt,Purchase
103476699,390000,791,19.002,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103476726,363187,718,46.836,0,0,0,0,Second,AR,SFR_Dt,Purchase
103476760,236000,764,35.557,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103476768,236000,713,36.611,0,0,1,1,Primary,GA,SFR_At,Cashout
103476815,400900,797,47.844,0,0,0,0,Second,NJ,SFR_At,Rate/Term
103476822,272000,676,37.172,0,0,1,1,Primary,TX,SFR_At,Cashout
103476845,372000,797,25.433,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103476848,417000,723,49.996,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103476892,296500,681,43.218,0,0,1,1,Primary,OR,SFR_Dt,Cashout
103476933,461500,799,14.599,0,0,0,1,Primary,DE,SFR_At,Rate/Term
103476961,252000,769,39.974,0,0,1,1,Primary,WA,SFR_At,Cashout
103476965,237100,756,36.224,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
103476969,449250,800,20.98,0,0,0,1,Primary,IN,SFR_At,Rate/Term
103476986,230000,739,17.172,0,0,1,1,Primary,UT,SFR_Dt,Cashout
103477063,268000,758,42.043,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
103477151,210000,781,14.884,0,0,1,1,Primary,KS,SFR_At,Cashout
103477206,360000,691,38.714,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103477238,282720,746,21.841,0,0,0,1,Primary,FL,SFR_At,Purchase
103477300,257000,719,30.251,0,0,0,1,Primary,NV,SFR_At,Rate/Term
103477306,345000,713,42.145,0,0,1,1,Primary,TX,SFR_At,Cashout
103477308,289500,788,26.313,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103477350,367000,791,30.155,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103477376,222000,746,32.162,0,0,0,1,Primary,SC,SFR_At,Rate/Term
103477425,344000,784,44.611,0,0,1,1,Primary,AZ,SFR_At,Cashout
103477470,251500,720,40.611,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
103477474,414000,790,40.075,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103477493,450000,718,44.905,0,0,1,1,Primary,NY,SFR_Dt,Cashout
103477497,365000,764,30.155,0,0,1,1,Primary,MN,SFR_Dt,Cashout
103477594,396000,699,28.981,0,0,0,1,Primary,WA,SFR_At,Rate/Term
103477607,247700,751,21.78,0,0,0,1,Primary,PA,SFR_Dt,Rate/Term
